student_id,task,skill_id,success,step
127,2,0,0,7
127,7,1,0,8
127,0,0,1,9
128,5,1,0,1
128,4,0,0,2
128,0,0,1,3
128,6,0,0,4
128,7,1,1,5
128,3,1,0,6
128,2,0,1,7
129,2,0,0,1
129,4,0,0,2
129,6,0,0,3
129,0,0,0,4
129,4,0,0,5
129,1,1,1,6
129,0,0,1,7
129,5,1,1,8
129,4,0,0,9
129,5,1,1,10
130,6,0,0,1
130,4,0,0,2
130,3,1,0,3
130,7,1,0,4
130,5,1,0,5
130,4,0,1,6
130,3,1,1,7
131,7,1,0,1
131,6,0,0,2
131,2,0,0,3
131,2,0,1,4
131,6,0,0,5
131,1,1,0,6
131,1,1,0,7
131,0,0,1,8
131,4,0,1,9
131,7,1,0,10
131,1,1,1,11
132,3,1,0,1
132,7,1,0,2
132,7,1,0,3
132,0,0,1,4
132,0,0,0,5
132,2,0,1,6
132,6,0,0,7
132,6,0,0,8
132,2,0,1,9
132,7,1,0,10
133,0,0,0,1
133,4,0,0,2
133,5,1,0,3
133,4,0,1,4
133,3,1,0,5
133,4,0,0,6
133,2,0,1,7
133,3,1,1,8
133,5,1,0,9
134,5,1,0,1
134,6,0,0,2
134,1,1,1,3
134,0,0,1,4
134,2,0,0,5
134,1,1,0,6
134,7,1,0,7
134,3,1,1,8
134,7,1,1,9
134,2,0,0,10
134,7,1,0,11
134,4,0,1,12
135,0,0,1,1
135,6,0,0,2
135,7,1,0,3
135,0,0,1,4
135,0,0,1,5
135,6,0,0,6
135,5,1,0,7
135,5,1,0,8
135,5,1,1,9
136,1,1,1,1
136,2,0,0,2
136,5,1,0,3
136,3,1,1,4
136,2,0,1,5
136,1,1,1,6
136,4,0,0,7
136,7,1,0,8
136,1,1,1,9
136,4,0,0,10
137,4,0,0,1
137,7,1,0,2
137,0,0,1,3
137,7,1,0,4
137,6,0,1,5
137,2,0,1,6
137,7,1,0,7
137,7,1,0,8
138,4,0,0,1
138,5,1,0,2
138,1,1,1,3
138,1,1,1,4
138,6,0,1,5
138,4,0,1,6
138,4,0,0,7
138,2,0,1,8
138,0,0,1,9
138,2,0,1,10
138,5,1,0,11
138,2,0,0,12
138,3,1,1,13
139,6,0,0,1
139,7,1,0,2
139,0,0,1,3
139,3,1,0,4
139,4,0,0,5
139,1,1,1,6
139,0,0,1,7
139,1,1,0,8
139,1,1,1,9
139,3,1,1,10
139,7,1,0,11
139,7,1,0,12
139,7,1,1,13
139,0,0,1,14
140,0,0,0,1
140,3,1,0,2
140,6,0,1,3
140,0,0,1,4
140,3,1,1,5
140,7,1,0,6
140,2,0,0,7
140,2,0,1,8
140,6,0,0,9
140,3,1,1,10
141,4,0,0,1
141,6,0,0,2
141,7,1,0,3
141,3,1,0,4
141,0,0,1,5
141,7,1,0,6
141,5,1,1,7
141,5,1,1,8
141,6,0,0,9
142,2,0,0,1
142,2,0,0,2
142,2,0,1,3
142,1,1,1,4
142,6,0,0,5
142,6,0,0,6
142,3,1,1,7
142,0,0,1,8
142,2,0,1,9
142,6,0,1,10
142,6,0,0,11
142,6,0,0,12
142,5,1,0,13
142,7,1,0,14
143,3,1,1,1
143,7,1,0,2
143,3,1,1,3
143,0,0,0,4
143,7,1,0,5
143,7,1,1,6
143,1,1,1,7
143,1,1,1,8
143,2,0,0,9
143,0,0,1,10
143,6,0,0,11
143,5,1,1,12
143,5,1,1,13
143,1,1,1,14
143,6,0,0,15
144,0,0,1,1
144,5,1,0,2
144,1,1,1,3
144,0,0,0,4
144,5,1,0,5
144,1,1,1,6
144,7,1,0,7
144,5,1,0,8
144,0,0,1,9
144,3,1,1,10
144,1,1,1,11
144,6,0,1,12
145,0,0,0,1
145,4,0,0,2
145,7,1,0,3
145,3,1,1,4
145,0,0,1,5
145,0,0,1,6
145,7,1,0,7
145,1,1,0,8
145,0,0,1,9
145,3,1,1,10
145,5,1,0,11
145,0,0,1,12
146,2,0,1,1
146,6,0,1,2
146,3,1,0,3
146,4,0,0,4
146,7,1,0,5
146,5,1,0,6
146,6,0,0,7
146,1,1,1,8
146,7,1,0,9
147,3,1,0,1
147,1,1,1,2
147,5,1,0,3
147,3,1,1,4
147,0,0,1,5
147,4,0,0,6
147,1,1,1,7
147,2,0,1,8
147,3,1,0,9
147,0,0,1,10
148,5,1,0,1
148,1,1,1,2
148,2,0,0,3
148,7,1,0,4
148,6,0,0,5
148,1,1,0,6
148,5,1,1,7
148,3,1,1,8
148,3,1,1,9
148,1,1,1,10
148,0,0,1,11
148,6,0,0,12
149,7,1,0,1
149,7,1,0,2
149,2,0,0,3
149,2,0,0,4
149,4,0,0,5
149,1,1,1,6
149,6,0,0,7
149,5,1,0,8
150,4,0,0,1
150,0,0,0,2
150,6,0,0,3
150,7,1,0,4
150,5,1,0,5
150,0,0,0,6
150,3,1,0,7
150,7,1,0,8
150,3,1,1,9
150,0,0,1,10
150,0,0,1,11
151,5,1,0,1
151,5,1,0,2
151,4,0,0,3
151,0,0,0,4
151,2,0,0,5
151,5,1,0,6
151,3,1,1,7
151,7,1,0,8
151,0,0,1,9
151,5,1,1,10
151,0,0,1,11
151,4,0,0,12
152,6,0,0,1
152,7,1,0,2
152,0,0,1,3
152,4,0,1,4
152,5,1,0,5
152,5,1,0,6
152,7,1,0,7
153,7,1,0,1
153,7,1,0,2
153,4,0,0,3
153,3,1,1,4
153,2,0,0,5
153,2,0,0,6
153,1,1,0,7
153,6,0,0,8
153,4,0,0,9
154,2,0,1,1
154,0,0,1,2
154,6,0,0,3
154,1,1,0,4
154,1,1,0,5
154,4,0,0,6
154,4,0,1,7
154,5,1,0,8
154,4,0,1,9
154,3,1,0,10
154,0,0,1,11
154,6,0,1,12
154,0,0,1,13
154,3,1,1,14
155,6,0,0,1
155,5,1,0,2
155,1,1,0,3
155,3,1,0,4
155,2,0,0,5
155,7,1,0,6
155,1,1,1,7
155,1,1,1,8
155,3,1,1,9
155,2,0,1,10
155,1,1,1,11
155,6,0,0,12
156,6,0,0,1
156,6,0,0,2
156,5,1,1,3
156,7,1,1,4
156,1,1,1,5
156,1,1,1,6
156,2,0,1,7
156,4,0,0,8
157,0,0,1,1
157,7,1,0,2
157,4,0,0,3
157,3,1,1,4
157,7,1,0,5
157,0,0,1,6
157,1,1,1,7
157,7,1,0,8
157,0,0,0,9
157,5,1,0,10
157,2,0,0,11
158,4,0,0,1
158,2,0,0,2
158,1,1,0,3
158,5,1,0,4
158,4,0,0,5
158,3,1,1,6
158,5,1,0,7
158,6,0,0,8
159,1,1,0,1
159,7,1,1,2
159,6,0,1,3
159,5,1,0,4
159,6,0,1,5
160,4,0,0,1
160,5,1,0,2
160,3,1,0,3
160,5,1,0,4
160,7,1,0,5
160,5,1,0,6
160,5,1,1,7
160,7,1,1,8
160,3,1,1,9
160,0,0,0,10
160,3,1,1,11
160,4,0,1,12
160,5,1,1,13
160,7,1,0,14
160,1,1,1,15
160,6,0,1,16
161,6,0,0,1
161,5,1,0,2
161,0,0,0,3
161,1,1,0,4
161,7,1,0,5
161,5,1,0,6
161,1,1,1,7
161,5,1,0,8
161,5,1,1,9
161,5,1,1,10
161,4,0,0,11
161,5,1,1,12
161,6,0,0,13
162,2,0,0,1
162,2,0,1,2
162,6,0,0,3
162,0,0,1,4
162,0,0,1,5
162,4,0,1,6
162,5,1,0,7
162,6,0,0,8
162,5,1,0,9
162,3,1,0,10
162,0,0,1,11
162,2,0,1,12
162,0,0,1,13
162,3,1,1,14
163,0,0,0,1
163,6,0,0,2
163,0,0,0,3
163,3,1,0,4
163,4,0,0,5
163,2,0,1,6
163,0,0,1,7
163,0,0,1,8
163,5,1,0,9
163,2,0,1,10
163,1,1,0,11
163,7,1,0,12
163,3,1,1,13
164,6,0,0,1
164,0,0,0,2
164,5,1,0,3
164,3,1,0,4
164,5,1,0,5
164,4,0,0,6
164,1,1,0,7
164,3,1,0,8
164,0,0,1,9
164,4,0,0,10
164,2,0,1,11
164,1,1,1,12
165,3,1,0,1
165,6,0,0,2
165,0,0,0,3
165,2,0,1,4
165,4,0,0,5
165,7,1,0,6
165,1,1,1,7
165,0,0,1,8
165,1,1,1,9
165,2,0,1,10
165,6,0,0,11
165,4,0,1,12
165,5,1,1,13
166,6,0,0,1
166,0,0,1,2
166,2,0,1,3
166,2,0,1,4
166,7,1,0,5
166,3,1,0,6
166,4,0,0,7
166,1,1,1,8
166,3,1,0,9
166,4,0,0,10
166,6,0,0,11
166,1,1,1,12
167,6,0,0,1
167,3,1,0,2
167,0,0,1,3
167,2,0,0,4
167,4,0,1,5
167,7,1,0,6
167,7,1,0,7
167,0,0,0,8
167,2,0,0,9
167,6,0,0,10
167,2,0,1,11
167,5,1,1,12
168,2,0,0,1
168,6,0,0,2
168,0,0,0,3
168,3,1,1,4
168,7,1,0,5
168,7,1,0,6
168,1,1,0,7
168,6,0,0,8
168,5,1,0,9
168,7,1,0,10
168,4,0,0,11
169,1,1,0,1
169,2,0,1,2
169,0,0,0,3
169,0,0,0,4
169,3,1,1,5
169,3,1,0,6
169,3,1,1,7
169,5,1,0,8
169,4,0,0,9
169,7,1,0,10
169,3,1,1,11
169,5,1,1,12
169,0,0,0,13
169,6,0,0,14
170,1,1,1,1
170,4,0,0,2
170,2,0,0,3
170,7,1,1,4
170,4,0,0,5
170,6,0,0,6
170,0,0,1,7
170,2,0,1,8
170,2,0,1,9
170,7,1,0,10
171,1,1,0,1
171,1,1,0,2
171,5,1,0,3
171,6,0,0,4
171,0,0,1,5
171,1,1,1,6
171,1,1,1,7
171,6,0,0,8
171,0,0,1,9
171,7,1,0,10
172,6,0,0,1
172,3,1,0,2
172,6,0,0,3
172,1,1,1,4
172,3,1,0,5
172,6,0,0,6
172,2,0,0,7
172,0,0,1,8
172,5,1,0,9
172,2,0,1,10
172,6,0,0,11
172,5,1,0,12
173,7,1,1,1
173,2,0,0,2
173,4,0,1,3
173,5,1,1,4
173,1,1,1,5
173,1,1,1,6
173,4,0,0,7
174,0,0,1,1
174,5,1,0,2
174,7,1,0,3
174,0,0,1,4
174,5,1,0,5
174,6,0,0,6
174,1,1,1,7
174,1,1,1,8
174,5,1,0,9
174,0,0,1,10
175,5,1,0,1
175,7,1,0,2
175,5,1,0,3
175,3,1,1,4
175,7,1,1,5
175,6,0,0,6
175,5,1,1,7
175,5,1,1,8
175,4,0,0,9
175,0,0,1,10
175,0,0,1,11
175,2,0,0,12
176,3,1,0,1
176,2,0,0,2
176,2,0,0,3
176,3,1,0,4
176,7,1,1,5
176,7,1,0,6
176,4,0,0,7
176,2,0,1,8
177,6,0,0,1
177,3,1,1,2
177,3,1,0,3
177,3,1,1,4
177,5,1,1,5
177,7,1,0,6
177,0,0,0,7
177,0,0,1,8
177,4,0,0,9
177,2,0,0,10
178,3,1,1,1
178,4,0,0,2
178,2,0,1,3
178,6,0,0,4
178,3,1,0,5
178,6,0,0,6
178,3,1,0,7
178,0,0,1,8
178,2,0,1,9
178,0,0,0,10
178,2,0,1,11
178,6,0,1,12
178,0,0,1,13
178,0,0,1,14
178,5,1,1,15
179,4,0,0,1
179,2,0,1,2
179,0,0,1,3
179,7,1,0,4
179,1,1,0,5
179,4,0,0,6
179,4,0,0,7
179,1,1,0,8
179,4,0,0,9
179,3,1,1,10
179,4,0,0,11
179,7,1,0,12
180,2,0,1,1
180,4,0,1,2
180,3,1,0,3
180,6,0,0,4
180,3,1,1,5
180,5,1,0,6
180,1,1,1,7
181,6,0,0,1
181,1,1,0,2
181,6,0,0,3
181,4,0,0,4
181,7,1,1,5
181,2,0,1,6
181,0,0,1,7
181,2,0,1,8
181,1,1,1,9
181,2,0,1,10
181,6,0,0,11
181,0,0,1,12
181,0,0,1,13
181,2,0,1,14
181,7,1,0,15
182,6,0,1,1
182,0,0,1,2
182,2,0,1,3
182,6,0,0,4
182,0,0,1,5
182,7,1,0,6
182,2,0,1,7
182,4,0,1,8
182,3,1,0,9
182,7,1,1,10
183,6,0,0,1
183,6,0,0,2
183,2,0,1,3
183,4,0,1,4
183,1,1,1,5
183,0,0,1,6
183,7,1,0,7
183,3,1,0,8
183,1,1,1,9
183,4,0,1,10
183,3,1,1,11
184,6,0,0,1
184,7,1,0,2
184,5,1,1,3
184,4,0,1,4
184,5,1,0,5
184,4,0,1,6
185,5,1,1,1
185,1,1,1,2
185,2,0,0,3
185,2,0,0,4
185,0,0,1,5
185,1,1,0,6
185,6,0,0,7
185,5,1,0,8
185,0,0,1,9
186,7,1,0,1
186,0,0,0,2
186,4,0,0,3
186,0,0,1,4
186,5,1,0,5
186,2,0,1,6
186,0,0,1,7
186,3,1,0,8
186,4,0,0,9
186,6,0,1,10
186,7,1,0,11
187,1,1,1,1
187,3,1,1,2
187,2,0,0,3
187,5,1,0,4
187,3,1,0,5
187,0,0,0,6
187,7,1,0,7
187,4,0,0,8
187,2,0,1,9
187,7,1,0,10
187,0,0,1,11
188,2,0,0,1
188,4,0,0,2
188,2,0,1,3
188,3,1,1,4
188,3,1,0,5
188,2,0,1,6
188,7,1,0,7
188,3,1,1,8
189,0,0,1,1
189,4,0,0,2
189,6,0,0,3
189,1,1,1,4
189,3,1,0,5
189,2,0,1,6
189,0,0,0,7
189,2,0,1,8
189,2,0,0,9
189,2,0,0,10
189,7,1,0,11
189,7,1,1,12
190,6,0,0,1
190,3,1,1,2
190,5,1,0,3
190,5,1,1,4
190,7,1,0,5
190,5,1,1,6
190,2,0,0,7
190,2,0,0,8
190,2,0,1,9
191,1,1,1,1
191,1,1,1,2
191,6,0,1,3
191,1,1,0,4
191,4,0,0,5
191,2,0,1,6
191,7,1,0,7
191,7,1,1,8
192,5,1,0,1
192,5,1,1,2
192,0,0,0,3
192,4,0,0,4
192,0,0,0,5
192,4,0,1,6
192,3,1,0,7
192,4,0,0,8
192,4,0,0,9
192,4,0,1,10
192,3,1,0,11
193,1,1,1,1
193,5,1,0,2
193,1,1,1,3
193,0,0,0,4
193,5,1,0,5
193,2,0,1,6
193,6,0,0,7
193,7,1,0,8
193,2,0,0,9
194,4,0,0,1
194,2,0,0,2
194,7,1,0,3
194,4,0,1,4
194,2,0,0,5
194,1,1,1,6
194,4,0,0,7
194,3,1,1,8
194,4,0,1,9
194,1,1,1,10
195,7,1,0,1
195,2,0,0,2
195,5,1,0,3
195,1,1,1,4
195,1,1,1,5
195,3,1,0,6
195,7,1,0,7
195,1,1,1,8
195,4,0,0,9
195,7,1,1,10
195,7,1,0,11
195,7,1,1,12
195,5,1,1,13
195,3,1,0,14
195,7,1,1,15
195,0,0,0,16
195,3,1,1,17
195,0,0,1,18
195,6,0,0,19
196,7,1,0,1
196,4,0,0,2
196,6,0,0,3
196,3,1,0,4
196,1,1,1,5
196,7,1,0,6
196,6,0,1,7
197,4,0,0,1
197,3,1,0,2
197,0,0,0,3
197,4,0,0,4
197,2,0,1,5
197,2,0,1,6
197,0,0,1,7
197,5,1,0,8
197,3,1,0,9
197,2,0,0,10
197,5,1,0,11
197,7,1,0,12
198,4,0,0,1
198,3,1,0,2
198,1,1,1,3
198,4,0,1,4
198,4,0,0,5
198,4,0,1,6
198,4,0,1,7
198,3,1,1,8
198,0,0,1,9
198,5,1,0,10
199,6,0,0,1
199,3,1,1,2
199,3,1,0,3
199,4,0,0,4
199,6,0,0,5
199,4,0,1,6
199,3,1,1,7
200,6,0,0,1
200,2,0,0,2
200,2,0,0,3
200,3,1,0,4
200,0,0,1,5
200,4,0,0,6
200,7,1,0,7
200,0,0,1,8
200,3,1,0,9
200,3,1,0,10
200,1,1,1,11
201,7,1,0,1
201,6,0,0,2
201,1,1,1,3
201,3,1,0,4
201,3,1,0,5
201,0,0,1,6
201,4,0,1,7
201,6,0,0,8
201,4,0,0,9
201,1,1,1,10
202,6,0,0,1
202,0,0,1,2
202,6,0,0,3
202,7,1,0,4
202,2,0,0,5
202,6,0,1,6
202,0,0,1,7
202,2,0,1,8
202,7,1,0,9
202,0,0,1,10
202,5,1,0,11
202,4,0,1,12
202,6,0,0,13
202,3,1,0,14
203,4,0,0,1
203,1,1,0,2
203,3,1,0,3
203,3,1,0,4
203,6,0,0,5
203,4,0,0,6
203,2,0,0,7
203,0,0,0,8
203,1,1,1,9
203,2,0,0,10
203,2,0,1,11
203,5,1,0,12
204,7,1,0,1
204,3,1,0,2
204,1,1,0,3
204,0,0,1,4
204,1,1,0,5
204,2,0,0,6
204,4,0,0,7
204,3,1,0,8
204,4,0,0,9
204,1,1,1,10
205,6,0,0,1
205,0,0,1,2
205,1,1,0,3
205,4,0,0,4
205,2,0,0,5
205,3,1,0,6
205,4,0,0,7
205,2,0,1,8
205,0,0,1,9
205,7,1,0,10
205,1,1,0,11
205,7,1,0,12
206,5,1,0,1
206,5,1,0,2
206,0,0,1,3
206,5,1,0,4
206,2,0,1,5
206,1,1,1,6
206,6,0,0,7
206,4,0,0,8
206,1,1,1,9
207,6,0,0,1
207,2,0,0,2
207,0,0,0,3
207,7,1,0,4
207,7,1,0,5
207,0,0,1,6
207,7,1,0,7
207,3,1,1,8
207,0,0,0,9
207,5,1,0,10
207,4,0,0,11
208,4,0,1,1
208,0,0,1,2
208,1,1,1,3
208,5,1,1,4
208,7,1,1,5
208,1,1,1,6
208,6,0,0,7
209,3,1,0,1
209,3,1,0,2
209,6,0,0,3
209,4,0,0,4
209,5,1,0,5
209,6,0,0,6
209,4,0,0,7
209,0,0,1,8
209,0,0,1,9
209,4,0,1,10
209,2,0,1,11
209,5,1,0,12
209,5,1,0,13
210,0,0,1,1
210,6,0,0,2
210,4,0,0,3
210,5,1,0,4
210,3,1,0,5
210,5,1,0,6
210,3,1,1,7
210,0,0,1,8
211,0,0,0,1
211,2,0,0,2
211,0,0,1,3
211,5,1,0,4
211,7,1,0,5
211,3,1,0,6
211,7,1,0,7
211,4,0,0,8
211,7,1,0,9
211,2,0,0,10
212,7,1,0,1
212,7,1,0,2
212,1,1,1,3
212,5,1,0,4
212,6,0,0,5
212,0,0,0,6
212,5,1,1,7
212,5,1,1,8
212,1,1,1,9
212,2,0,1,10
212,7,1,0,11
212,1,1,1,12
212,2,0,1,13
213,2,0,0,1
213,1,1,0,2
213,0,0,1,3
213,3,1,0,4
213,6,0,0,5
213,7,1,0,6
213,2,0,0,7
213,6,0,0,8
213,4,0,0,9
213,4,0,0,10
213,6,0,0,11
213,4,0,0,12
213,2,0,1,13
213,6,0,0,14
213,4,0,1,15
213,2,0,1,16
213,2,0,1,17
213,5,1,0,18
213,3,1,0,19
214,5,1,0,1
214,3,1,1,2
214,6,0,0,3
214,0,0,1,4
214,2,0,0,5
214,6,0,0,6
214,5,1,0,7
214,6,0,0,8
214,1,1,0,9
215,6,0,0,1
215,2,0,0,2
215,7,1,0,3
215,1,1,1,4
215,3,1,0,5
215,1,1,1,6
215,1,1,1,7
215,4,0,0,8
215,7,1,0,9
215,6,0,0,10
216,6,0,0,1
216,4,0,0,2
216,7,1,1,3
216,2,0,0,4
216,6,0,0,5
216,7,1,0,6
216,7,1,0,7
217,1,1,1,1
217,1,1,0,2
217,0,0,1,3
217,6,0,0,4
217,6,0,0,5
217,7,1,0,6
217,3,1,1,7
217,5,1,0,8
217,7,1,0,9
217,5,1,0,10
217,1,1,1,11
217,7,1,0,12
217,2,0,1,13
218,4,0,0,1
218,4,0,0,2
218,1,1,1,3
218,6,0,0,4
218,1,1,1,5
218,4,0,1,6
218,0,0,1,7
218,4,0,0,8
218,4,0,0,9
218,6,0,1,10
218,7,1,0,11
218,0,0,0,12
218,6,0,0,13
218,7,1,0,14
219,1,1,0,1
219,2,0,0,2
219,0,0,1,3
219,0,0,1,4
219,5,1,1,5
219,2,0,1,6
219,3,1,1,7
220,7,1,0,1
220,5,1,0,2
220,6,0,0,3
220,3,1,0,4
220,0,0,1,5
220,5,1,0,6
220,4,0,0,7
220,0,0,0,8
220,5,1,1,9
220,7,1,1,10
220,7,1,1,11
220,7,1,0,12
220,5,1,1,13
220,6,0,0,14
221,6,0,0,1
221,5,1,1,2
221,3,1,1,3
221,4,0,0,4
221,2,0,0,5
221,6,0,1,6
221,4,0,1,7
221,3,1,1,8
222,2,0,0,1
222,5,1,0,2
222,4,0,0,3
222,6,0,0,4
222,2,0,1,5
222,0,0,1,6
222,7,1,0,7
222,3,1,1,8
222,3,1,0,9
223,1,1,1,1
223,7,1,0,2
223,5,1,1,3
223,3,1,0,4
223,2,0,0,5
223,4,0,0,6
223,6,0,0,7
223,6,0,1,8
224,7,1,0,1
224,4,0,0,2
224,0,0,1,3
224,4,0,0,4
224,1,1,0,5
224,0,0,1,6
224,7,1,0,7
224,0,0,1,8
224,4,0,1,9
224,7,1,0,10
225,7,1,0,1
225,5,1,0,2
225,1,1,1,3
225,2,0,0,4
225,7,1,1,5
225,0,0,1,6
225,7,1,0,7
225,3,1,1,8
225,3,1,1,9
225,6,0,0,10
225,4,0,0,11
226,7,1,0,1
226,6,0,0,2
226,6,0,0,3
226,1,1,1,4
226,6,0,0,5
226,0,0,1,6
226,3,1,0,7
226,4,0,0,8
226,4,0,1,9
226,0,0,1,10
226,3,1,0,11
226,0,0,1,12
226,2,0,1,13
226,1,1,1,14
227,0,0,0,1
227,7,1,0,2
227,0,0,1,3
227,3,1,0,4
227,4,0,0,5
227,1,1,1,6
227,5,1,0,7
227,4,0,0,8
227,7,1,0,9
227,3,1,1,10
227,1,1,1,11
227,7,1,0,12
227,0,0,1,13
228,0,0,0,1
228,3,1,0,2
228,5,1,0,3
228,3,1,0,4
228,0,0,1,5
228,6,0,0,6
228,4,0,1,7
228,0,0,1,8
228,0,0,1,9
228,7,1,0,10
228,7,1,1,11
229,4,0,1,1
229,2,0,0,2
229,7,1,0,3
229,7,1,1,4
229,3,1,1,5
229,7,1,1,6
229,1,1,1,7
229,2,0,1,8
230,6,0,0,1
230,2,0,0,2
230,4,0,0,3
230,1,1,0,4
230,7,1,0,5
230,2,0,0,6
230,7,1,0,7
230,0,0,1,8
230,1,1,0,9
230,3,1,1,10
231,2,0,0,1
231,5,1,0,2
231,1,1,0,3
231,3,1,0,4
231,5,1,0,5
231,2,0,0,6
231,2,0,0,7
231,0,0,1,8
231,0,0,0,9
231,6,0,0,10
231,6,0,0,11
231,2,0,0,12
231,1,1,1,13
232,0,0,0,1
232,0,0,0,2
232,4,0,0,3
232,3,1,1,4
232,0,0,1,5
232,3,1,1,6
232,2,0,1,7
232,7,1,0,8
233,0,0,1,1
233,2,0,0,2
233,0,0,1,3
233,3,1,0,4
233,6,0,0,5
233,1,1,0,6
233,2,0,1,7
233,0,0,1,8
233,6,0,0,9
233,2,0,1,10
233,6,0,0,11
233,6,0,1,12
233,6,0,0,13
233,7,1,0,14
233,0,0,1,15
233,6,0,1,16
233,0,0,1,17
233,7,1,1,18
234,5,1,0,1
234,3,1,0,2
234,3,1,1,3
234,1,1,1,4
234,4,0,0,5
234,0,0,1,6
234,0,0,1,7
234,5,1,0,8
234,0,0,0,9
234,6,0,0,10
235,0,0,1,1
235,7,1,0,2
235,4,0,0,3
235,6,0,0,4
235,7,1,0,5
235,6,0,0,6
235,4,0,0,7
235,2,0,0,8
235,5,1,1,9
236,2,0,0,1
236,1,1,0,2
236,0,0,0,3
236,3,1,1,4
236,2,0,0,5
236,6,0,0,6
236,7,1,0,7
236,0,0,1,8
236,3,1,0,9
237,2,0,1,1
237,6,0,0,2
237,3,1,1,3
237,5,1,0,4
237,2,0,1,5
237,3,1,1,6
238,3,1,0,1
238,4,0,0,2
238,7,1,0,3
238,0,0,1,4
238,2,0,1,5
238,2,0,0,6
238,5,1,0,7
238,0,0,1,8
238,3,1,1,9
239,6,0,0,1
239,7,1,0,2
239,0,0,1,3
239,7,1,0,4
239,3,1,0,5
239,1,1,1,6
239,5,1,0,7
239,3,1,0,8
239,6,0,0,9
239,4,0,1,10
240,7,1,0,1
240,4,0,0,2
240,0,0,1,3
240,7,1,0,4
240,5,1,0,5
240,7,1,0,6
240,6,0,0,7
240,5,1,1,8
240,3,1,1,9
240,5,1,1,10
240,3,1,0,11
240,7,1,0,12
240,1,1,1,13
240,3,1,1,14
240,6,0,1,15
241,0,0,0,1
241,1,1,0,2
241,6,0,0,3
241,6,0,0,4
241,4,0,0,5
241,7,1,0,6
241,6,0,1,7
241,0,0,1,8
241,3,1,1,9
241,3,1,1,10
242,2,0,0,1
242,0,0,1,2
242,7,1,0,3
242,6,0,0,4
242,4,0,0,5
242,0,0,0,6
242,1,1,0,7
242,5,1,0,8
242,1,1,1,9
242,6,0,0,10
242,7,1,0,11
243,4,0,0,1
243,3,1,1,2
243,7,1,0,3
243,7,1,0,4
243,7,1,1,5
243,2,0,0,6
243,6,0,0,7
243,4,0,0,8
244,2,0,0,1
244,2,0,1,2
244,6,0,0,3
244,3,1,0,4
244,1,1,1,5
244,4,0,1,6
244,3,1,1,7
244,0,0,1,8
244,3,1,1,9
245,6,0,0,1
245,3,1,0,2
245,0,0,0,3
245,5,1,0,4
245,4,0,1,5
245,4,0,1,6
245,7,1,0,7
245,1,1,1,8
245,0,0,1,9
245,7,1,1,10
246,4,0,0,1
246,3,1,1,2
246,5,1,0,3
246,5,1,0,4
246,1,1,1,5
246,5,1,1,6
246,5,1,0,7
246,4,0,0,8
246,5,1,1,9
246,6,0,0,10
246,1,1,1,11
246,3,1,1,12
246,6,0,0,13
247,6,0,0,1
247,2,0,0,2
247,7,1,0,3
247,7,1,0,4
247,3,1,1,5
247,6,0,0,6
247,3,1,0,7
247,6,0,0,8
248,1,1,1,1
248,3,1,0,2
248,3,1,0,3
248,7,1,1,4
248,6,0,0,5
248,3,1,1,6
248,0,0,0,7
248,7,1,0,8
248,4,0,1,9
248,7,1,1,10
248,5,1,1,11
248,0,0,1,12
249,1,1,1,1
249,2,0,0,2
249,2,0,0,3
249,4,0,0,4
249,1,1,1,5
249,1,1,1,6
249,4,0,0,7
249,6,0,0,8
249,6,0,0,9
249,6,0,0,10
249,2,0,1,11
249,2,0,0,12
249,6,0,1,13
249,6,0,1,14
249,1,1,1,15
249,4,0,1,16
249,7,1,1,17
250,2,0,0,1
250,1,1,0,2
250,3,1,1,3
250,5,1,0,4
250,1,1,0,5
250,1,1,1,6
250,6,0,0,7
250,4,0,0,8
250,2,0,1,9
251,5,1,0,1
251,7,1,1,2
251,5,1,0,3
251,5,1,1,4
251,0,0,1,5
251,3,1,1,6
251,2,0,0,7
251,6,0,0,8
251,5,1,0,9
251,0,0,1,10
251,4,0,1,11
252,3,1,0,1
252,5,1,0,2
252,7,1,0,3
252,3,1,1,4
252,7,1,0,5
252,6,0,0,6
252,7,1,0,7
252,2,0,1,8
252,1,1,1,9
252,1,1,1,10
252,3,1,1,11
252,4,0,0,12
252,4,0,0,13
253,4,0,0,1
253,5,1,0,2
253,3,1,0,3
253,3,1,1,4
253,7,1,0,5
253,0,0,0,6
253,4,0,0,7
253,0,0,1,8
253,4,0,0,9
254,3,1,0,1
254,6,0,0,2
254,7,1,0,3
254,4,0,0,4
254,5,1,0,5
254,3,1,1,6
254,6,0,0,7
254,5,1,1,8
254,6,0,0,9
255,1,1,1,1
255,1,1,0,2
255,3,1,1,3
255,2,0,1,4
255,0,0,0,5
255,4,0,0,6
255,5,1,0,7
255,6,0,0,8
256,0,0,0,1
256,0,0,0,2
256,3,1,0,3
256,1,1,1,4
256,4,0,0,5
256,2,0,1,6
256,4,0,0,7
256,1,1,1,8
256,3,1,0,9
256,5,1,1,10
257,5,1,0,1
257,4,0,0,2
257,7,1,0,3
257,3,1,0,4
257,6,0,0,5
257,0,0,0,6
257,0,0,0,7
257,1,1,1,8
257,0,0,1,9
257,0,0,1,10
257,1,1,1,11
258,5,1,0,1
258,7,1,1,2
258,1,1,1,3
258,0,0,1,4
258,3,1,1,5
258,1,1,1,6
258,6,0,0,7
258,2,0,1,8
258,5,1,1,9
