student_id,task,skill_id,success,step
124,1,1,0,5
124,0,0,0,6
124,0,0,0,7
124,1,1,1,8
124,1,1,1,9
124,0,0,1,10
124,0,0,1,11
125,0,0,0,1
125,0,0,0,2
125,0,0,0,3
125,0,0,1,4
125,1,1,1,5
125,0,0,1,6
125,1,1,0,7
125,0,0,0,8
125,1,1,0,9
125,0,0,1,10
125,0,0,0,11
125,1,1,1,12
126,1,1,0,1
126,0,0,1,2
126,0,0,1,3
126,1,1,0,4
126,1,1,0,5
126,1,1,1,6
126,0,0,0,7
126,1,1,1,8
127,1,1,0,1
127,0,0,0,2
127,0,0,0,3
127,1,1,0,4
127,0,0,0,5
127,0,0,0,6
127,1,1,1,7
127,0,0,1,8
127,0,0,1,9
127,0,0,1,10
127,0,0,1,11
127,1,1,0,12
127,1,1,1,13
128,1,1,0,1
128,0,0,0,2
128,1,1,0,3
128,1,1,1,4
128,1,1,1,5
128,1,1,0,6
128,0,0,1,7
128,1,1,0,8
128,1,1,1,9
128,0,0,1,10
129,0,0,1,1
129,0,0,0,2
129,0,0,1,3
129,0,0,1,4
129,0,0,0,5
129,1,1,0,6
129,0,0,0,7
129,0,0,1,8
129,1,1,0,9
129,0,0,1,10
129,1,1,0,11
129,0,0,1,12
129,1,1,1,13
129,1,1,1,14
130,0,0,0,1
130,1,1,0,2
130,1,1,0,3
130,1,1,1,4
130,0,0,1,5
130,1,1,0,6
130,0,0,1,7
130,0,0,1,8
130,1,1,0,9
131,0,0,1,1
131,0,0,1,2
131,0,0,1,3
131,0,0,0,4
131,1,1,0,5
131,1,1,0,6
131,1,1,0,7
131,0,0,1,8
131,0,0,0,9
131,0,0,1,10
131,1,1,0,11
131,1,1,1,12
132,1,1,0,1
132,0,0,0,2
132,1,1,0,3
132,1,1,1,4
132,0,0,0,5
132,1,1,1,6
132,1,1,1,7
132,0,0,1,8
132,1,1,1,9
132,0,0,0,10
132,1,1,1,11
132,1,1,1,12
132,1,1,1,13
132,1,1,1,14
132,1,1,1,15
132,0,0,0,16
133,1,1,0,1
133,0,0,0,2
133,1,1,0,3
133,1,1,0,4
133,1,1,0,5
133,1,1,0,6
133,0,0,1,7
133,1,1,0,8
133,0,0,1,9
134,1,1,0,1
134,1,1,1,2
134,0,0,0,3
134,1,1,0,4
134,1,1,1,5
134,1,1,1,6
134,0,0,0,7
134,1,1,1,8
134,0,0,0,9
134,0,0,0,10
134,0,0,0,11
134,1,1,1,12
134,0,0,0,13
135,0,0,1,1
135,1,1,0,2
135,1,1,1,3
135,1,1,1,4
135,0,0,1,5
135,1,1,0,6
135,0,0,0,7
136,1,1,0,1
136,0,0,0,2
136,0,0,1,3
136,0,0,1,4
136,0,0,0,5
136,1,1,0,6
136,1,1,1,7
136,1,1,1,8
137,0,0,0,1
137,0,0,1,2
137,1,1,1,3
137,1,1,1,4
137,1,1,1,5
137,0,0,0,6
137,0,0,0,7
137,1,1,1,8
137,0,0,1,9
138,1,1,0,1
138,1,1,0,2
138,1,1,1,3
138,1,1,0,4
138,0,0,0,5
138,1,1,0,6
138,1,1,0,7
138,1,1,1,8
138,1,1,1,9
138,0,0,1,10
138,0,0,1,11
139,0,0,1,1
139,1,1,0,2
139,1,1,0,3
139,1,1,0,4
139,1,1,0,5
139,1,1,1,6
139,1,1,1,7
139,1,1,0,8
139,1,1,0,9
139,0,0,1,10
139,1,1,1,11
139,0,0,1,12
140,0,0,0,1
140,1,1,1,2
140,1,1,0,3
140,1,1,0,4
140,1,1,0,5
140,0,0,1,6
140,1,1,1,7
140,1,1,1,8
140,0,0,1,9
141,0,0,0,1
141,1,1,0,2
141,1,1,1,3
141,1,1,1,4
141,1,1,1,5
141,1,1,1,6
141,0,0,0,7
141,0,0,0,8
141,1,1,1,9
141,0,0,1,10
141,0,0,0,11
142,0,0,0,1
142,1,1,0,2
142,1,1,0,3
142,0,0,1,4
142,1,1,0,5
142,1,1,0,6
142,0,0,0,7
142,0,0,1,8
142,0,0,1,9
142,0,0,1,10
142,1,1,0,11
142,0,0,1,12
142,1,1,0,13
143,0,0,0,1
143,0,0,0,2
143,0,0,1,3
143,0,0,0,4
143,1,1,0,5
143,0,0,1,6
143,1,1,0,7
143,1,1,1,8
143,0,0,1,9
143,0,0,1,10
143,0,0,1,11
143,0,0,1,12
143,0,0,1,13
143,1,1,0,14
143,1,1,0,15
144,1,1,0,1
144,1,1,1,2
144,1,1,1,3
144,0,0,0,4
144,0,0,0,5
144,0,0,1,6
144,0,0,1,7
145,0,0,1,1
145,1,1,1,2
145,0,0,1,3
145,0,0,1,4
145,0,0,1,5
145,1,1,0,6
145,1,1,0,7
145,0,0,1,8
145,1,1,1,9
146,0,0,0,1
146,1,1,1,2
146,0,0,0,3
146,1,1,1,4
146,1,1,1,5
146,1,1,1,6
146,1,1,1,7
146,0,0,0,8
146,1,1,1,9
146,0,0,1,10
146,1,1,1,11
146,1,1,1,12
146,1,1,1,13
146,1,1,1,14
146,0,0,1,15
147,1,1,0,1
147,1,1,1,2
147,0,0,1,3
147,1,1,1,4
147,1,1,1,5
147,0,0,0,6
147,0,0,1,7
148,1,1,0,1
148,1,1,1,2
148,1,1,0,3
148,0,0,1,4
148,1,1,0,5
148,1,1,0,6
148,0,0,0,7
148,1,1,1,8
148,1,1,0,9
148,1,1,1,10
148,0,0,1,11
149,1,1,0,1
149,1,1,0,2
149,1,1,0,3
149,0,0,0,4
149,1,1,1,5
149,1,1,1,6
149,1,1,1,7
149,1,1,1,8
149,1,1,1,9
149,0,0,0,10
149,1,1,1,11
149,0,0,1,12
149,1,1,1,13
149,1,1,1,14
149,1,1,1,15
149,0,0,0,16
149,1,1,1,17
149,1,1,1,18
149,1,1,1,19
149,0,0,1,20
150,0,0,0,1
150,0,0,1,2
150,0,0,0,3
150,0,0,1,4
150,1,1,0,5
150,1,1,1,6
150,1,1,1,7
151,0,0,0,1
151,0,0,0,2
151,0,0,1,3
151,1,1,0,4
151,0,0,0,5
151,1,1,0,6
151,1,1,0,7
151,0,0,0,8
151,0,0,1,9
151,1,1,1,10
151,0,0,1,11
151,1,1,0,12
152,1,1,1,1
152,1,1,0,2
152,0,0,0,3
152,0,0,0,4
152,0,0,1,5
152,0,0,0,6
152,1,1,1,7
152,0,0,1,8
153,0,0,0,1
153,0,0,0,2
153,0,0,0,3
153,0,0,1,4
153,1,1,1,5
153,1,1,0,6
153,0,0,1,7
153,1,1,1,8
154,0,0,0,1
154,0,0,1,2
154,1,1,1,3
154,1,1,0,4
154,1,1,1,5
154,0,0,0,6
154,1,1,0,7
154,1,1,1,8
154,0,0,0,9
154,0,0,0,10
155,0,0,0,1
155,1,1,1,2
155,1,1,1,3
155,1,1,1,4
155,1,1,1,5
155,1,1,1,6
155,0,0,0,7
155,0,0,0,8
155,0,0,0,9
155,1,1,1,10
155,1,1,1,11
155,1,1,1,12
155,0,0,1,13
156,1,1,0,1
156,1,1,0,2
156,0,0,0,3
156,1,1,1,4
156,0,0,1,5
156,0,0,1,6
156,0,0,1,7
156,0,0,0,8
156,0,0,1,9
156,0,0,1,10
156,0,0,1,11
156,1,1,0,12
156,0,0,1,13
156,1,1,1,14
157,1,1,1,1
157,1,1,0,2
157,1,1,0,3
157,0,0,0,4
157,0,0,1,5
157,1,1,1,6
157,1,1,1,7
157,0,0,0,8
157,1,1,1,9
157,1,1,1,10
157,1,1,1,11
157,0,0,1,12
158,0,0,0,1
158,1,1,1,2
158,1,1,0,3
158,0,0,0,4
158,0,0,0,5
158,1,1,0,6
158,1,1,1,7
158,0,0,0,8
158,1,1,1,9
158,1,1,1,10
158,0,0,1,11
159,1,1,1,1
159,1,1,0,2
159,0,0,0,3
159,1,1,0,4
159,1,1,0,5
159,0,0,1,6
159,1,1,1,7
159,1,1,1,8
159,1,1,0,9
159,0,0,0,10
159,0,0,0,11
159,0,0,0,12
160,1,1,0,1
160,0,0,0,2
160,1,1,0,3
160,1,1,0,4
160,1,1,0,5
160,1,1,1,6
160,0,0,1,7
160,1,1,1,8
160,1,1,1,9
160,1,1,1,10
160,1,1,1,11
160,0,0,1,12
161,0,0,0,1
161,1,1,0,2
161,0,0,0,3
161,1,1,1,4
161,1,1,0,5
161,1,1,1,6
161,0,0,0,7
161,0,0,1,8
161,0,0,1,9
162,1,1,0,1
162,0,0,1,2
162,0,0,1,3
162,0,0,0,4
162,0,0,1,5
162,0,0,1,6
162,0,0,0,7
162,0,0,0,8
162,1,1,1,9
162,0,0,0,10
162,1,1,1,11
163,0,0,0,1
163,0,0,0,2
163,0,0,0,3
163,0,0,1,4
163,1,1,0,5
163,0,0,1,6
163,1,1,1,7
163,0,0,0,8
163,0,0,1,9
163,1,1,1,10
164,1,1,0,1
164,0,0,1,2
164,1,1,0,3
164,1,1,0,4
164,0,0,0,5
164,1,1,0,6
164,0,0,1,7
164,0,0,0,8
164,0,0,0,9
164,1,1,1,10
165,0,0,0,1
165,0,0,0,2
165,0,0,0,3
165,1,1,1,4
165,1,1,0,5
165,1,1,0,6
165,1,1,0,7
165,0,0,1,8
165,1,1,1,9
165,0,0,0,10
166,0,0,0,1
166,0,0,0,2
166,0,0,0,3
166,0,0,0,4
166,0,0,0,5
166,0,0,0,6
166,0,0,0,7
166,0,0,1,8
166,1,1,0,9
166,1,1,0,10
166,0,0,1,11
166,1,1,1,12
166,1,1,0,13
166,1,1,1,14
167,0,0,1,1
167,0,0,1,2
167,0,0,1,3
167,0,0,1,4
167,1,1,1,5
167,1,1,1,6
167,0,0,0,7
167,0,0,1,8
167,0,0,1,9
167,0,0,1,10
167,1,1,1,11
168,1,1,1,1
168,0,0,0,2
168,0,0,1,3
168,1,1,1,4
168,0,0,1,5
168,0,0,1,6
168,0,0,1,7
168,1,1,1,8
169,1,1,0,1
169,0,0,0,2
169,0,0,0,3
169,0,0,0,4
169,1,1,0,5
169,1,1,0,6
169,0,0,0,7
169,0,0,1,8
169,0,0,1,9
169,0,0,0,10
169,1,1,0,11
169,1,1,1,12
170,0,0,0,1
170,0,0,0,2
170,0,0,0,3
170,0,0,1,4
170,1,1,1,5
170,0,0,1,6
170,0,0,0,7
170,0,0,1,8
170,1,1,0,9
170,1,1,1,10
171,0,0,1,1
171,1,1,0,2
171,1,1,0,3
171,0,0,1,4
171,0,0,0,5
171,1,1,0,6
171,1,1,1,7
171,1,1,1,8
172,1,1,0,1
172,0,0,0,2
172,0,0,1,3
172,1,1,0,4
172,0,0,1,5
172,1,1,0,6
172,0,0,1,7
172,1,1,0,8
172,1,1,1,9
173,1,1,0,1
173,1,1,0,2
173,1,1,1,3
173,0,0,0,4
173,1,1,1,5
173,0,0,0,6
173,0,0,1,7
173,1,1,1,8
173,0,0,1,9
174,1,1,0,1
174,0,0,0,2
174,0,0,1,3
174,0,0,0,4
174,0,0,1,5
174,0,0,1,6
174,1,1,1,7
174,1,1,0,8
174,1,1,0,9
174,1,1,0,10
175,1,1,0,1
175,1,1,0,2
175,0,0,0,3
175,0,0,1,4
175,0,0,0,5
175,0,0,1,6
175,1,1,0,7
175,1,1,0,8
175,0,0,0,9
175,1,1,1,10
176,1,1,1,1
176,0,0,1,2
176,0,0,1,3
176,1,1,1,4
176,1,1,0,5
176,0,0,1,6
177,1,1,0,1
177,0,0,0,2
177,0,0,0,3
177,1,1,1,4
177,0,0,0,5
177,0,0,1,6
177,1,1,0,7
177,0,0,1,8
177,0,0,1,9
177,0,0,1,10
177,0,0,1,11
177,0,0,1,12
177,1,1,1,13
178,1,1,1,1
178,0,0,0,2
178,0,0,0,3
178,1,1,0,4
178,0,0,1,5
178,1,1,0,6
178,0,0,0,7
178,0,0,0,8
178,0,0,1,9
178,1,1,0,10
178,1,1,1,11
179,0,0,1,1
179,0,0,1,2
179,0,0,1,3
179,1,1,1,4
179,1,1,1,5
179,1,1,1,6
180,0,0,0,1
180,1,1,1,2
180,1,1,0,3
180,0,0,0,4
180,0,0,1,5
180,0,0,0,6
180,1,1,0,7
180,0,0,1,8
180,0,0,1,9
180,1,1,1,10
181,0,0,0,1
181,0,0,1,2
181,0,0,1,3
181,1,1,0,4
181,0,0,0,5
181,1,1,1,6
181,1,1,1,7
182,0,0,1,1
182,0,0,1,2
182,1,1,1,3
182,0,0,1,4
182,0,0,0,5
182,0,0,1,6
182,1,1,0,7
182,1,1,0,8
182,1,1,1,9
183,1,1,0,1
183,1,1,0,2
183,1,1,1,3
183,0,0,0,4
183,1,1,1,5
183,0,0,0,6
183,1,1,1,7
183,1,1,1,8
183,0,0,1,9
183,1,1,1,10
183,0,0,1,11
184,1,1,0,1
184,1,1,1,2
184,1,1,1,3
184,0,0,0,4
184,1,1,1,5
184,1,1,1,6
184,1,1,1,7
184,0,0,1,8
184,1,1,0,9
184,1,1,1,10
184,0,0,1,11
185,0,0,0,1
185,0,0,0,2
185,0,0,1,3
185,1,1,0,4
185,1,1,0,5
185,1,1,0,6
185,0,0,1,7
185,0,0,1,8
185,1,1,0,9
185,1,1,0,10
185,0,0,1,11
185,1,1,0,12
186,0,0,1,1
186,0,0,1,2
186,0,0,1,3
186,1,1,0,4
186,1,1,1,5
186,1,1,0,6
186,1,1,1,7
187,1,1,0,1
187,0,0,1,2
187,0,0,0,3
187,0,0,1,4
187,0,0,1,5
187,1,1,0,6
187,0,0,1,7
187,0,0,1,8
187,0,0,0,9
187,0,0,1,10
187,0,0,1,11
187,1,1,0,12
187,0,0,1,13
187,0,0,1,14
187,1,1,0,15
187,0,0,1,16
187,0,0,1,17
187,1,1,1,18
188,1,1,0,1
188,0,0,0,2
188,1,1,0,3
188,0,0,0,4
188,1,1,1,5
188,0,0,0,6
188,0,0,1,7
188,0,0,1,8
188,0,0,1,9
188,0,0,1,10
188,0,0,1,11
188,0,0,1,12
188,1,1,0,13
188,0,0,1,14
188,1,1,1,15
189,0,0,0,1
189,0,0,0,2
189,1,1,0,3
189,1,1,0,4
189,0,0,0,5
189,1,1,0,6
189,1,1,1,7
189,0,0,1,8
189,0,0,1,9
189,0,0,1,10
189,1,1,0,11
190,0,0,1,1
190,1,1,0,2
190,0,0,0,3
190,0,0,1,4
190,1,1,0,5
190,1,1,1,6
190,0,0,1,7
190,0,0,0,8
190,0,0,0,9
190,0,0,1,10
190,1,1,0,11
190,1,1,1,12
191,0,0,1,1
191,1,1,0,2
191,0,0,0,3
191,0,0,0,4
191,1,1,0,5
191,1,1,0,6
191,1,1,0,7
191,1,1,1,8
191,1,1,1,9
191,0,0,1,10
192,0,0,1,1
192,1,1,0,2
192,1,1,0,3
192,1,1,0,4
192,0,0,1,5
192,0,0,1,6
192,0,0,1,7
192,1,1,0,8
192,1,1,0,9
192,1,1,1,10
193,0,0,1,1
193,1,1,1,2
193,1,1,0,3
193,1,1,0,4
193,1,1,1,5
193,1,1,1,6
193,1,1,1,7
193,1,1,1,8
193,0,0,1,9
193,1,1,1,10
193,1,1,1,11
193,0,0,0,12
194,0,0,0,1
194,0,0,0,2
194,1,1,1,3
194,1,1,1,4
194,1,1,0,5
194,1,1,1,6
194,0,0,1,7
194,0,0,0,8
194,0,0,1,9
195,0,0,1,1
195,1,1,0,2
195,0,0,1,3
195,1,1,0,4
195,1,1,0,5
195,1,1,0,6
195,1,1,1,7
195,1,1,1,8
195,1,1,0,9
195,0,0,0,10
196,1,1,0,1
196,0,0,0,2
196,0,0,1,3
196,1,1,0,4
196,0,0,1,5
196,0,0,1,6
196,0,0,1,7
196,0,0,1,8
196,0,0,1,9
196,1,1,1,10
196,0,0,1,11
196,0,0,1,12
196,0,0,1,13
196,1,1,1,14
197,1,1,0,1
197,1,1,1,2
197,0,0,0,3
197,1,1,0,4
197,1,1,0,5
197,0,0,0,6
197,1,1,0,7
197,0,0,1,8
197,1,1,1,9
197,0,0,0,10
197,0,0,0,11
198,0,0,1,1
198,0,0,0,2
198,1,1,0,3
198,1,1,0,4
198,1,1,1,5
198,1,1,0,6
198,0,0,0,7
198,0,0,1,8
198,0,0,1,9
198,1,1,1,10
199,1,1,0,1
199,1,1,1,2
199,1,1,1,3
199,0,0,0,4
199,1,1,1,5
199,1,1,0,6
199,1,1,1,7
199,0,0,1,8
199,0,0,1,9
200,0,0,0,1
200,1,1,0,2
200,0,0,1,3
200,0,0,1,4
200,0,0,1,5
200,1,1,0,6
200,0,0,1,7
200,0,0,0,8
200,0,0,1,9
200,0,0,1,10
200,0,0,1,11
200,1,1,0,12
200,1,1,1,13
200,0,0,0,14
200,1,1,0,15
201,1,1,0,1
201,1,1,0,2
201,0,0,0,3
201,0,0,1,4
201,1,1,0,5
201,1,1,0,6
201,0,0,0,7
201,0,0,0,8
201,1,1,1,9
201,1,1,0,10
201,1,1,0,11
201,1,1,1,12
201,0,0,1,13
202,0,0,0,1
202,0,0,0,2
202,0,0,0,3
202,1,1,0,4
202,1,1,0,5
202,1,1,1,6
202,0,0,0,7
202,0,0,0,8
202,1,1,0,9
202,0,0,0,10
202,0,0,1,11
202,1,1,1,12
203,0,0,0,1
203,1,1,1,2
203,1,1,1,3
203,0,0,1,4
203,1,1,1,5
203,1,1,1,6
203,0,0,1,7
204,1,1,0,1
204,0,0,1,2
204,0,0,1,3
204,1,1,0,4
204,0,0,0,5
204,0,0,1,6
204,1,1,0,7
204,1,1,1,8
204,0,0,0,9
204,0,0,0,10
204,0,0,1,11
204,1,1,0,12
205,1,1,0,1
205,0,0,0,2
205,0,0,0,3
205,0,0,1,4
205,0,0,1,5
205,1,1,0,6
205,1,1,0,7
205,0,0,0,8
205,0,0,0,9
205,0,0,1,10
205,0,0,1,11
205,1,1,1,12
205,1,1,1,13
206,0,0,0,1
206,0,0,0,2
206,1,1,0,3
206,0,0,0,4
206,1,1,0,5
206,0,0,1,6
206,1,1,0,7
206,1,1,1,8
206,1,1,1,9
206,1,1,0,10
206,1,1,1,11
206,1,1,0,12
206,0,0,0,13
207,1,1,1,1
207,0,0,1,2
207,1,1,0,3
207,1,1,0,4
207,1,1,0,5
207,1,1,0,6
207,0,0,0,7
207,1,1,0,8
207,0,0,1,9
208,0,0,0,1
208,0,0,0,2
208,0,0,1,3
208,1,1,1,4
208,1,1,1,5
208,0,0,1,6
208,0,0,1,7
208,1,1,0,8
209,1,1,1,1
209,1,1,0,2
209,0,0,0,3
209,1,1,0,4
209,0,0,0,5
209,1,1,1,6
209,1,1,1,7
209,1,1,1,8
209,1,1,1,9
209,0,0,1,10
209,0,0,1,11
210,1,1,0,1
210,0,0,0,2
210,0,0,1,3
210,1,1,1,4
210,0,0,1,5
210,0,0,0,6
210,0,0,1,7
210,0,0,1,8
210,0,0,1,9
210,0,0,1,10
210,1,1,0,11
210,0,0,1,12
210,1,1,0,13
210,1,1,1,14
211,0,0,0,1
211,0,0,0,2
211,1,1,0,3
211,0,0,1,4
211,1,1,0,5
211,0,0,0,6
211,1,1,0,7
211,0,0,1,8
211,1,1,0,9
211,1,1,0,10
211,0,0,1,11
211,1,1,0,12
212,1,1,0,1
212,0,0,1,2
212,1,1,0,3
212,0,0,0,4
212,0,0,1,5
212,1,1,0,6
212,1,1,0,7
212,1,1,0,8
212,0,0,0,9
212,1,1,1,10
213,0,0,0,1
213,1,1,0,2
213,0,0,0,3
213,0,0,1,4
213,0,0,1,5
213,0,0,0,6
213,0,0,1,7
213,1,1,1,8
213,0,0,1,9
213,1,1,0,10
213,1,1,1,11
214,0,0,0,1
214,0,0,1,2
214,0,0,0,3
214,0,0,1,4
214,0,0,0,5
214,1,1,0,6
214,1,1,0,7
214,0,0,1,8
214,1,1,0,9
214,0,0,1,10
214,0,0,1,11
214,0,0,1,12
214,0,0,0,13
214,0,0,1,14
214,0,0,1,15
214,0,0,0,16
214,1,1,1,17
214,1,1,1,18
215,0,0,1,1
215,0,0,0,2
215,1,1,0,3
215,1,1,0,4
215,1,1,0,5
215,0,0,0,6
215,0,0,1,7
215,1,1,0,8
215,1,1,0,9
215,1,1,0,10
216,1,1,1,1
216,1,1,0,2
216,1,1,0,3
216,0,0,1,4
216,0,0,0,5
216,0,0,1,6
216,1,1,0,7
216,1,1,0,8
217,1,1,0,1
217,0,0,0,2
217,0,0,0,3
217,0,0,0,4
217,1,1,1,5
217,1,1,1,6
217,0,0,1,7
217,1,1,1,8
217,0,0,0,9
218,0,0,0,1
218,1,1,1,2
218,0,0,0,3
218,1,1,0,4
218,0,0,0,5
218,1,1,0,6
218,0,0,1,7
218,1,1,0,8
218,0,0,0,9
218,0,0,1,10
218,0,0,1,11
218,1,1,0,12
219,0,0,0,1
219,0,0,1,2
219,0,0,0,3
219,0,0,0,4
219,0,0,1,5
219,1,1,0,6
219,0,0,0,7
219,0,0,0,8
219,1,1,0,9
219,1,1,1,10
219,1,1,0,11
219,0,0,0,12
219,0,0,1,13
219,1,1,0,14
220,0,0,0,1
220,1,1,0,2
220,1,1,1,3
220,0,0,1,4
220,1,1,0,5
220,0,0,0,6
220,0,0,1,7
220,0,0,0,8
220,1,1,1,9
221,1,1,0,1
221,0,0,0,2
221,0,0,0,3
221,0,0,1,4
221,1,1,0,5
221,0,0,1,6
221,0,0,1,7
221,1,1,0,8
221,1,1,0,9
221,1,1,1,10
222,1,1,0,1
222,1,1,0,2
222,1,1,0,3
222,0,0,1,4
222,0,0,1,5
222,0,0,1,6
222,0,0,1,7
222,0,0,1,8
222,0,0,1,9
222,1,1,1,10
222,1,1,1,11
223,0,0,1,1
223,0,0,0,2
223,1,1,0,3
223,0,0,0,4
223,0,0,1,5
223,1,1,0,6
223,1,1,0,7
223,0,0,1,8
223,1,1,0,9
223,1,1,0,10
223,1,1,0,11
224,1,1,1,1
224,0,0,0,2
224,1,1,1,3
224,1,1,0,4
224,0,0,1,5
224,0,0,1,6
225,1,1,0,1
225,1,1,1,2
225,1,1,1,3
225,1,1,1,4
225,0,0,1,5
225,0,0,1,6
225,0,0,0,7
226,0,0,0,1
226,1,1,0,2
226,1,1,0,3
226,0,0,0,4
226,0,0,0,5
226,1,1,1,6
226,1,1,0,7
226,1,1,1,8
226,0,0,0,9
226,1,1,0,10
226,0,0,0,11
226,1,1,0,12
226,1,1,1,13
226,0,0,0,14
227,1,1,1,1
227,0,0,0,2
227,1,1,1,3
227,0,0,0,4
227,1,1,0,5
227,1,1,1,6
227,0,0,0,7
227,1,1,1,8
227,0,0,0,9
227,1,1,1,10
227,0,0,1,11
228,1,1,0,1
228,1,1,0,2
228,1,1,0,3
228,1,1,1,4
228,0,0,0,5
228,0,0,1,6
228,0,0,1,7
228,0,0,1,8
228,0,0,1,9
228,0,0,1,10
228,1,1,1,11
229,1,1,0,1
229,0,0,0,2
229,1,1,1,3
229,1,1,1,4
229,1,1,1,5
229,0,0,0,6
229,0,0,0,7
229,1,1,1,8
229,0,0,0,9
229,1,1,1,10
229,0,0,1,11
230,1,1,0,1
230,1,1,0,2
230,0,0,0,3
230,1,1,0,4
230,1,1,1,5
230,1,1,1,6
230,1,1,1,7
230,0,0,1,8
230,1,1,1,9
230,1,1,1,10
230,0,0,0,11
230,0,0,0,12
230,1,1,1,13
230,1,1,1,14
230,1,1,1,15
230,0,0,0,16
231,0,0,0,1
231,0,0,1,2
231,1,1,0,3
231,1,1,0,4
231,0,0,1,5
231,0,0,0,6
231,1,1,0,7
231,1,1,1,8
231,1,1,0,9
232,1,1,0,1
232,1,1,1,2
232,1,1,1,3
232,0,0,0,4
232,0,0,0,5
232,1,1,1,6
232,1,1,1,7
232,0,0,0,8
232,0,0,0,9
232,0,0,0,10
232,1,1,1,11
232,1,1,0,12
232,1,1,1,13
232,0,0,1,14
233,0,0,0,1
233,0,0,0,2
233,1,1,0,3
233,1,1,0,4
233,0,0,1,5
233,0,0,0,6
233,1,1,0,7
233,1,1,0,8
233,1,1,1,9
233,0,0,0,10
234,0,0,0,1
234,0,0,0,2
234,1,1,1,3
234,1,1,1,4
234,0,0,1,5
234,1,1,1,6
234,0,0,1,7
235,0,0,0,1
235,1,1,0,2
235,1,1,0,3
235,1,1,1,4
235,1,1,0,5
235,0,0,0,6
235,1,1,1,7
235,0,0,0,8
235,1,1,1,9
235,1,1,0,10
235,0,0,1,11
235,1,1,1,12
235,1,1,1,13
235,1,1,1,14
235,0,0,0,15
236,1,1,0,1
236,1,1,1,2
236,1,1,1,3
236,1,1,0,4
236,1,1,1,5
236,1,1,0,6
236,1,1,0,7
236,1,1,0,8
236,0,0,0,9
236,1,1,1,10
236,0,0,0,11
236,0,0,0,12
236,1,1,1,13
236,1,1,1,14
236,0,0,0,15
236,0,0,1,16
237,0,0,0,1
237,1,1,0,2
237,0,0,1,3
237,1,1,1,4
237,0,0,0,5
237,1,1,1,6
237,1,1,0,7
237,1,1,1,8
237,1,1,1,9
237,0,0,1,10
238,0,0,0,1
238,0,0,1,2
238,1,1,0,3
238,0,0,1,4
238,1,1,0,5
238,0,0,1,6
238,1,1,0,7
238,0,0,1,8
238,0,0,1,9
238,0,0,1,10
238,0,0,1,11
238,1,1,0,12
238,1,1,0,13
238,0,0,1,14
238,0,0,1,15
238,0,0,1,16
238,1,1,1,17
239,0,0,0,1
239,0,0,0,2
239,0,0,0,3
239,0,0,1,4
239,1,1,0,5
239,1,1,1,6
239,1,1,0,7
239,1,1,1,8
239,1,1,1,9
239,0,0,1,10
240,0,0,0,1
240,1,1,1,2
240,0,0,1,3
240,1,1,0,4
240,1,1,1,5
240,0,0,0,6
240,1,1,1,7
240,0,0,1,8
241,1,1,1,1
241,0,0,0,2
241,0,0,0,3
241,0,0,0,4
241,1,1,1,5
241,0,0,1,6
241,0,0,0,7
241,0,0,1,8
241,0,0,0,9
241,0,0,1,10
241,0,0,1,11
241,0,0,1,12
241,0,0,1,13
241,0,0,1,14
241,1,1,1,15
242,1,1,0,1
242,1,1,0,2
242,1,1,0,3
242,0,0,0,4
242,1,1,0,5
242,0,0,0,6
242,0,0,0,7
242,0,0,1,8
242,1,1,0,9
242,0,0,0,10
242,0,0,0,11
242,0,0,1,12
242,1,1,1,13
243,0,0,0,1
243,1,1,0,2
243,0,0,0,3
243,0,0,0,4
243,1,1,0,5
243,1,1,0,6
243,1,1,0,7
243,1,1,1,8
243,0,0,1,9
243,1,1,0,10
243,1,1,0,11
243,0,0,1,12
244,1,1,0,1
244,1,1,0,2
244,1,1,0,3
244,1,1,1,4
244,0,0,1,5
244,1,1,1,6
244,0,0,1,7
244,1,1,0,8
244,1,1,0,9
244,0,0,0,10
245,0,0,0,1
245,0,0,1,2
245,0,0,1,3
245,1,1,0,4
245,1,1,0,5
245,0,0,1,6
245,0,0,1,7
245,1,1,0,8
245,1,1,0,9
245,1,1,1,10
246,1,1,0,1
246,1,1,0,2
246,1,1,0,3
246,1,1,1,4
246,1,1,1,5
246,1,1,1,6
246,0,0,1,7
246,0,0,0,8
246,0,0,0,9
246,0,0,1,10
247,0,0,1,1
247,1,1,0,2
247,0,0,0,3
247,1,1,0,4
247,1,1,1,5
247,0,0,1,6
247,1,1,1,7
248,0,0,1,1
248,0,0,0,2
248,1,1,0,3
248,0,0,1,4
248,1,1,0,5
248,0,0,0,6
248,1,1,0,7
248,1,1,1,8
248,1,1,0,9
249,0,0,0,1
249,0,0,1,2
249,0,0,0,3
249,1,1,0,4
249,1,1,0,5
249,1,1,0,6
249,0,0,1,7
249,0,0,1,8
249,1,1,1,9
249,0,0,0,10
249,1,1,0,11
250,0,0,0,1
250,1,1,1,2
250,0,0,0,3
250,1,1,0,4
250,0,0,1,5
250,0,0,0,6
250,1,1,0,7
250,1,1,1,8
250,1,1,1,9
250,0,0,0,10
251,0,0,0,1
251,0,0,1,2
251,1,1,1,3
251,1,1,0,4
251,1,1,1,5
251,0,0,0,6
251,1,1,1,7
251,1,1,1,8
251,0,0,1,9
252,1,1,0,1
252,0,0,0,2
252,1,1,0,3
252,1,1,1,4
252,0,0,1,5
252,0,0,1,6
252,0,0,1,7
